id,monthly_airbnb_revenue,yearly_airbnb_revenue,total_reservation_days
8.32496E+17,12.5,150,1
52315427,386.6666667,4640,58
47715431,1573.416667,18881,239
1.04558E+18,1048,12576,96
1.22764E+18,119.1666667,1430,26
5.55285E+17,1068,12816,178
6.02792E+17,12925,155100,282
1.19143E+18,3357.75,40293,333
8.47112E+17,3.833333333,46,1
7.80874E+17,33.33333333,400,1
1.15034E+18,1664,19968,96
8.8836E+17,914.5,10974,118
7.95584E+17,1606.666667,19280,241
49091394,8140,97680,185
1.15761E+18,2515.5,30186,234
1.20647E+18,4958.416667,59501,199
52586060,316.6666667,3800,95
1.03997E+18,6.666666667,80,1
53699054,136.5,1638,6
6.55344E+17,6158.5,73902,339
45380846,660,7920,66
23027784,2495.5,29946,217
8.61529E+17,1937.5,23250,93
6.54413E+17,3114.166667,37370,185
1.2326E+18,11,132,3
8.86941E+17,1394.25,16731,143
6.46326E+17,2683.666667,32204,332
1.18582E+18,344.6666667,4136,88
5.71534E+17,1325,15900,106
6.53015E+17,992,11904,192
8.9902E+17,1110,13320,333
8.98817E+17,1387.5,16650,333
1.19658E+18,1128,13536,282
31313806,1468.083333,17617,223
8.12942E+17,2062.083333,24745,245
1.05157E+18,1144,13728,96
9.80616E+17,15197.83333,182374,134
1.1335E+18,14512.58333,174151,349
1.15614E+18,3278.75,39345,215
24816051,1604.166667,19250,275
38575019,0,0,0
14317785,2903.25,34839,237
19455757,2903.25,34839,237
14951904,2903.25,34839,237
7.14525E+17,528,6336,96
1.2196E+18,2358.5,28302,318
7.58171E+17,0,0,0
48871083,426.4166667,5117,119
9.99722E+17,981.6666667,11780,95
22452728,0,0,0
8.36101E+17,3.75,45,1
7.74085E+17,2896.666667,34760,88
10338839,41.66666667,500,1
37598495,120.8333333,1450,10
30472685,880,10560,96
7.79054E+17,57.16666667,686,14
9793665,2903.25,34839,237
9835402,2903.25,34839,237
41739955,2903.25,34839,237
9872904,2903.25,34839,237
9874418,2903.25,34839,237
7599873,2903.25,34839,237
9992479,2903.25,34839,237
8.7919E+17,22.5,270,2
12336668,2903.25,34839,237
10032285,2903.25,34839,237
12358120,2903.25,34839,237
9.82109E+17,420.3333333,5044,97
6.49959E+17,990.5,11886,42
17037,4044.166667,48530,211
5757509,2903.25,34839,237
8811687,2903.25,34839,237
6292334,2903.25,34839,237
1.16613E+18,3246.25,38955,265
1.14789E+18,4410,52920,360
9358066,2903.25,34839,237
6758846,2903.25,34839,237
11377233,2903.25,34839,237
6938827,2903.25,34839,237
7024303,2903.25,34839,237
16392756,2903.25,34839,237
20571263,2903.25,34839,237
20783811,2903.25,34839,237
21015751,2903.25,34839,237
17866302,2903.25,34839,237
13416840,2903.25,34839,237
13740419,2903.25,34839,237
6.05677E+17,498.3333333,5980,52
8.28006E+17,15.33333333,184,2
4183801,945.1666667,11342,106
7.53585E+17,2950,35400,295
33877798,517.1666667,6206,58
6.31869E+17,1366.833333,16402,118
1.12768E+18,5573.333333,66880,304
6.38187E+17,5617.333333,67408,176
1702533,0,0,0
43547014,5058.083333,60697,203
6.46422E+17,1287.5,15450,103
49606470,3591.583333,43099,329
5.81756E+17,0,0,0
40599703,2903.25,34839,237
7149710,2903.25,34839,237
39029793,2903.25,34839,237
13031383,2903.25,34839,237
42736392,2903.25,34839,237
1.17253E+18,483,5796,126
10100512,2903.25,34839,237
5.80221E+17,0,0,0
8189063,2903.25,34839,237
8358047,2903.25,34839,237
7.90133E+17,712.5,8550,190
6333850,2903.25,34839,237
8924552,2903.25,34839,237
6403485,2903.25,34839,237
12751471,2903.25,34839,237
6556848,2903.25,34839,237
6614604,2903.25,34839,237
9270122,2903.25,34839,237
9300634,2903.25,34839,237
14161351,2903.25,34839,237
14556634,2903.25,34839,237
46332020,2903.25,34839,237
50642852,0,0,0
15548301,2903.25,34839,237
1.19272E+18,2903.25,34839,237
6843145,2903.25,34839,237
6.50138E+17,269.3333333,3232,32
29341918,2903.25,34839,237
21737535,2903.25,34839,237
21642874,2903.25,34839,237
30112494,2903.25,34839,237
21548325,2903.25,34839,237
15969964,2903.25,34839,237
20184373,2903.25,34839,237
20491800,2903.25,34839,237
21610552,2903.25,34839,237
25289848,2903.25,34839,237
46544231,1726.666667,20720,56
7.54396E+17,0,0,0
8.03582E+17,7.083333333,85,1
1.16271E+18,123.75,1485,27
16534157,1904.5,22854,293
21850364,2903.25,34839,237
21849942,2903.25,34839,237
21428791,2903.25,34839,237
33796251,2903.25,34839,237
43769019,2903.25,34839,237
34835762,2903.25,34839,237
31828528,2903.25,34839,237
35376453,2903.25,34839,237
32008192,2903.25,34839,237
34180340,2903.25,34839,237
30444003,2903.25,34839,237
40658238,2903.25,34839,237
37366431,2903.25,34839,237
21450176,2903.25,34839,237
22972328,2903.25,34839,237
49574680,2903.25,34839,237
22972357,2903.25,34839,237
23748179,2903.25,34839,237
22057431,2903.25,34839,237
22246770,2903.25,34839,237
45659431,2903.25,34839,237
50155245,2903.25,34839,237
50166529,0,0,0
22997928,2903.25,34839,237
47832108,2903.25,34839,237
53826433,807.5,9690,57
23838734,2903.25,34839,237
189135,4582,54984,316
22122470,2903.25,34839,237
23023423,2903.25,34839,237
23024146,2903.25,34839,237
7.2698E+17,2903.25,34839,237
7.71008E+17,2903.25,34839,237
48191811,2449,29388,237
21979898,2903.25,34839,237
206316,2903.25,34839,237
22167066,2903.25,34839,237
21983066,2903.25,34839,237
1.0632E+18,2903.25,34839,237
1.07027E+18,1636.833333,19642,46
8.87118E+17,2903.25,34839,237
42015995,10.41666667,125,1
7.54447E+17,16.66666667,200,1
19244237,2903.25,34839,237
14100582,2903.25,34839,237
6.67682E+17,699.8333333,8398,38
29036763,2903.25,34839,237
27754773,2903.25,34839,237
32044146,2903.25,34839,237
32190231,2903.25,34839,237
21713419,2903.25,34839,237
48886368,2903.25,34839,237
5.54283E+17,1500,18000,180
21736059,2903.25,34839,237
31099129,2903.25,34839,237
21596214,2903.25,34839,237
40028710,2903.25,34839,237
40135849,2903.25,34839,237
38233279,2903.25,34839,237
40256959,2903.25,34839,237
40532760,2903.25,34839,237
43437306,2903.25,34839,237
50269963,2903.25,34839,237
45993212,2903.25,34839,237
6.68145E+17,2903.25,34839,237
7.80681E+17,3920,47040,320
22288453,2903.25,34839,237
53703509,134.75,1617,11
1.19299E+18,5200,62400,96
22106002,2903.25,34839,237
22107619,2903.25,34839,237
54068937,2903.25,34839,237
23455106,2903.25,34839,237
23449282,2903.25,34839,237
21933065,2903.25,34839,237
7.9807E+17,0,0,0
19133220,2555,30660,292
22336423,2903.25,34839,237
7.77055E+17,11537.75,138453,347
6.6148E+17,2903.25,34839,237
33772218,8013.5,96162,282
824421,2903.25,34839,237
41475250,9151.666667,109820,289
1.10145E+18,2903.25,34839,237
23609559,2903.25,34839,237
22753912,2903.25,34839,237
1.10783E+18,490,5880,40
9.99668E+17,1163.75,13965,95
22160989,2903.25,34839,237
21966758,2903.25,34839,237
28004429,2903.25,34839,237
29880813,2903.25,34839,237
9.51284E+17,0,0,0
23648504,2903.25,34839,237
5.88212E+17,783.75,9405,57
2274084,2903.25,34839,237
4745212,2903.25,34839,237
22421636,2903.25,34839,237
25842433,343,4116,42
2465259,2903.25,34839,237
2552606,2903.25,34839,237
22002827,2903.25,34839,237
22453638,2903.25,34839,237
2974957,2903.25,34839,237
39861059,1422.666667,17072,44
23351120,2903.25,34839,237
4817208,2903.25,34839,237
4840381,2903.25,34839,237
9630344,5.416666667,65,1
4581479,2903.25,34839,237
22484057,2903.25,34839,237
1.10214E+18,46,552,4
22214408,2903.25,34839,237
29825681,2903.25,34839,237
1.12902E+18,11991.83333,143902,341
29149612,2903.25,34839,237
24491450,2903.25,34839,237
27395171,1156,13872,136
30069635,2903.25,34839,237
28161643,2903.25,34839,237
7.25201E+17,0,0,0
26520216,2903.25,34839,237
53754167,0,0,0
9.28633E+17,2224.166667,26690,170
6.22356E+17,1291.666667,15500,155
30109916,83.33333333,1000,10
29422942,2903.25,34839,237
29698179,2903.25,34839,237
27635012,2903.25,34839,237
30122033,2903.25,34839,237
30059328,2903.25,34839,237
25054951,2903.25,34839,237
29754946,2903.25,34839,237
6.00011E+17,2082.5,24990,147
6787310,17.58333333,211,1
7.11637E+17,1062.5,12750,85
39925642,2903.25,34839,237
36109805,4116,49392,336
26358694,2903.25,34839,237
17434184,1094.333333,13132,67
1.21691E+18,155,1860,10
24607763,2278.5,27342,186
8.84718E+17,0,0,0
46137867,192.8333333,2314,26
28333941,2903.25,34839,237
25710052,2903.25,34839,237
26747409,2903.25,34839,237
29455932,2903.25,34839,237
29488512,2903.25,34839,237
28369648,2903.25,34839,237
5.84109E+17,896,10752,96
26890426,2903.25,34839,237
6.67193E+17,0,0,0
10413492,910.4166667,10925,95
28831635,2903.25,34839,237
6.07858E+17,245,2940,7
47410952,2006.666667,24080,86
9.84544E+17,1641.666667,19700,50
1.19056E+18,0,0,0
8.00812E+17,4,48,1
26229979,2903.25,34839,237
20814067,385,4620,84
30674463,2903.25,34839,237
32406729,2903.25,34839,237
35066800,2903.25,34839,237
34546192,2903.25,34839,237
35532192,477.75,5733,39
31562978,2903.25,34839,237
1.09362E+18,2172.333333,26068,196
1.11693E+18,2325,27900,186
6.42115E+17,200.6666667,2408,56
7.85307E+17,2632,31584,282
40597710,2903.25,34839,237
42665214,2903.25,34839,237
38999822,2903.25,34839,237
36224443,2903.25,34839,237
40141307,2903.25,34839,237
36315795,2903.25,34839,237
40231357,2903.25,34839,237
36562432,4397.75,52773,359
40403226,2903.25,34839,237
41179618,2903.25,34839,237
1.10229E+18,6145.833333,73750,295
9.94149E+17,6895.833333,82750,331
1.01461E+18,2084.666667,25016,106
50875062,2903.25,34839,237
46814731,2903.25,34839,237
44043326,2903.25,34839,237
49171376,2903.25,34839,237
37058304,867,10404,36
44260623,2903.25,34839,237
49273709,2903.25,34839,237
5.69077E+17,90,1080,27
8.01868E+17,1061.083333,12733,119
44651142,1653.75,19845,135
1.10839E+18,600,7200,96
1.18845E+18,8925,107100,180
47396746,4485.25,53823,231
1.16444E+18,99.5,1194,2
7.57254E+17,1738.75,20865,107
6.72585E+17,0,0,0
6.18994E+17,3904.25,46851,291
8.13701E+17,0,0,0
6.39665E+17,0,0,0
7.06546E+17,2903.25,34839,237
8.7556E+17,1618.75,19425,185
7.14529E+17,931,11172,76
42108441,1300,15600,208
5.57409E+17,2903.25,34839,237
7.97196E+17,4434.5,53214,362
5.64172E+17,2903.25,34839,237
8.9903E+17,4459,53508,364
9.02577E+17,2903.25,34839,237
992891,2903.25,34839,237
1.11167E+18,183.75,2205,15
1.01136E+18,4177.25,50127,341
9.99738E+17,1163.75,13965,95
6795568,13,156,1
1.00444E+18,2266.25,27195,185
1.10369E+18,2525.416667,30305,95
4762718,2903.25,34839,237
4494705,2903.25,34839,237
2723554,2903.25,34839,237
4782243,2903.25,34839,237
2783468,2903.25,34839,237
2978421,2903.25,34839,237
1245977,2903.25,34839,237
4784846,2903.25,34839,237
3249078,2903.25,34839,237
1781052,2903.25,34839,237
4982969,2903.25,34839,237
3534443,2903.25,34839,237
2128464,2903.25,34839,237
5038299,2903.25,34839,237
4699061,2903.25,34839,237
2220959,2903.25,34839,237
2243266,2903.25,34839,237
5105514,2903.25,34839,237
9.12954E+17,0,0,0
1.0951E+18,3,36,1
41712314,2903.25,34839,237
39198133,2903.25,34839,237
39204077,2903.25,34839,237
48169403,2903.25,34839,237
50634369,869.75,10437,71
52547649,2903.25,34839,237
8.137E+17,0,0,0
53901291,2903.25,34839,237
6.9842E+17,2903.25,34839,237
6.25945E+17,0,0,0
9.93983E+17,3520,42240,240
8.1288E+17,0,0,0
9.77396E+17,90,1080,27
1.12278E+18,1862.333333,22348,151
7.88071E+17,433.3333333,5200,100
9.31216E+17,240.8333333,2890,34
54294086,0,0,0
1.19136E+18,640,7680,96
54032723,0,0,0
1.14153E+18,563.3333333,6760,169
7.80363E+17,1988.75,23865,185
52599501,1583.333333,19000,190
35354567,476.6666667,5720,88
1.07968E+18,1775,21300,213
27314650,678.5,8142,69
9.99444E+17,4853,58236,276
24059751,130,1560,26
230877,2805,33660,306
7.61751E+17,2445.5,29346,201
30465706,684.25,8211,119
1.23333E+18,408.3333333,4900,98
13559208,1836.666667,22040,152
6.4834E+17,8.333333333,100,1
8518280,2903.25,34839,237
14140905,2903.25,34839,237
19847087,2903.25,34839,237
1.19202E+18,4.083333333,49,1
42303747,55.41666667,665,19
1.10317E+18,3689.833333,44278,262
39126741,462,5544,88
7.83419E+17,1308.666667,15704,302
51607034,8500,102000,340
46689847,200,2400,20
23727037,3579.25,42951,309
24181763,841.5,10098,99
21522562,722.9166667,8675,347
9.68158E+17,4794.666667,57536,248
7.79806E+17,1407.916667,16895,109
23769218,3643.75,43725,275
6.41967E+17,2100,25200,210
22972832,3643.75,43725,275
1.18516E+18,0,0,0
6.18283E+17,0,0,0
1.20785E+18,1460,17520,219
7.18134E+17,0,0,0
9.78959E+17,376,4512,96
7.29097E+17,6.666666667,80,1
9.87187E+17,903,10836,301
7.90546E+17,1459.416667,17513,83
9.89693E+17,672.9166667,8075,95
35938640,851,10212,46
35601251,847.9166667,10175,185
5.87616E+17,1220,14640,122
33642152,892.5,10710,255
1.19363E+18,640,7680,96
42914015,135,1620,27
6.73214E+17,1760.916667,21131,187
31119799,0,0,0
14925506,50.66666667,608,4
1.10399E+18,3564.833333,42778,293
49980476,595,7140,51
1.17675E+18,592,7104,96
35581315,1079.166667,12950,185
8.56507E+17,2350,28200,235
9.99687E+17,799.5833333,9595,95
18226214,862.5,10350,69
1.07677E+18,1939.583333,23275,49
9.03457E+17,16.66666667,200,1
6.73302E+17,2970.833333,35650,155
1.02171E+18,955.5,11466,126
16122082,13.16666667,158,2
41274329,1415,16980,283
8.60932E+17,0,0,0
1.18576E+18,236.8333333,2842,58
49208965,1092.5,13110,138
25771285,980,11760,196
7.61081E+17,395.8333333,4750,38
6.41504E+17,2482.5,29790,331
35078721,1726.666667,20720,259
23768711,3643.75,43725,275
8.02877E+17,302.0833333,3625,29
8.8696E+17,968.5,11622,298
58059,347.5833333,4171,97
1.22401E+18,10419.5,125034,182
52487784,599.5,7194,66
8.62521E+17,1136.666667,13640,310
44397304,1189.5,14274,122
808476,892.5,10710,119
13209522,950,11400,76
29278439,3130.833333,37570,289
6.59962E+17,937.25,11247,69
8.47656E+17,1085.5,13026,334
49777208,1003.75,12045,73
6716020,4156.25,49875,125
48130923,2125.5,25506,234
29356679,1955,23460,276
1.01574E+18,964.1666667,11570,178
1.11752E+18,412.0833333,4945,43
6.40149E+17,476.6666667,5720,40
1.02648E+18,1224.5,14694,186
20572848,630,7560,216
22374799,20.83333333,250,1
9.30374E+17,6.583333333,79,1
1.01659E+18,325.3333333,3904,244
34819702,2716.666667,32600,326
8.4811E+17,1053.333333,12640,316
8.89501E+17,1391.666667,16700,334
7.04187E+17,444,5328,48
1.06454E+18,960,11520,96
3485449,258.5,3102,22
35569130,447.3333333,5368,88
9.99324E+17,1728,20736,96
53288237,1113.333333,13360,334
1.02388E+18,6253.333333,75040,268
1.14269E+18,3504,42048,96
39577706,68.75,825,25
29148293,6599.583333,79195,337
7.92015E+17,12.5,150,1
7.54983E+17,6.25,75,1
1.1402E+18,1134,13608,252
8.16321E+17,205.8333333,2470,19
8.90578E+17,430,5160,40
1195260,0,0,0
8.57914E+17,40.5,486,3
9473889,2391.833333,28702,226
4038794,390.8333333,4690,67
50115342,1787.5,21450,110
1.02171E+18,728,8736,96
36080023,79.83333333,958,2
53940686,870.75,10449,43
17981267,1464.75,17577,217
8.47855E+17,3625,43500,290
1.16801E+18,1140,13680,72
49325044,1162.5,13950,186
51429497,11.58333333,139,1
7.64029E+17,752.9166667,9035,65
48886891,2645,31740,276
26235873,0,0,0
6.95818E+17,660,7920,99
8.36288E+17,1375,16500,300
9.63656E+17,851,10212,276
8.03552E+17,20.83333333,250,1
12856987,1125,13500,300
17367484,0,0,0
4530432,6.583333333,79,1
40223498,660.8333333,7930,122
41033943,2350,28200,188
8.792E+17,1150,13800,276
6.01189E+17,633.3333333,7600,95
7.55286E+17,137.5,1650,15
46159103,1456.666667,17480,152
52793095,450.6666667,5408,52
1.03337E+18,3336,40032,139
1.0152E+18,6562.916667,78755,95
287845,1250,15000,75
1.18649E+18,696.6666667,8360,152
1.12777E+18,2460,29520,123
16603017,3450,41400,276
1.09719E+18,3.75,45,1
7.23404E+17,13.83333333,166,2
6.47221E+17,941.9166667,11303,127
1.19364E+18,552,6624,96
9.79001E+17,368,4416,96
1.08624E+18,3.916666667,47,1
54093824,1881,22572,99
1.22784E+18,0,0,0
1.01603E+18,1196.25,14355,261
7.34856E+17,15.41666667,185,1
47979632,256.6666667,3080,88
23728069,508.3333333,6100,61
6.20385E+17,1287,15444,108
3769052,26.25,315,7
7.62508E+17,219.0833333,2629,11
7.00703E+17,390,4680,39
1.19201E+18,343,4116,84
39123850,936.3333333,11236,212
46896384,5016,60192,304
1.19393E+18,116.6666667,1400,35
1.13707E+18,1707.083333,20485,85
8.30676E+17,2534.25,30411,279
15250033,1163.25,13959,99
50853546,3583.333333,43000,215
27429817,3643.75,43725,275
8.79572E+17,22.91666667,275,1
9.99662E+17,878.75,10545,95
53935712,1461.5,17538,222
8.4808E+17,1155,13860,330
10615883,5166.666667,62000,248
5.88972E+17,3221.333333,38656,302
7.51399E+17,3875,46500,186
8.30648E+17,400,4800,120
8228217,1265,15180,276
1.12004E+18,1029.833333,12358,334
1.01446E+18,2533.333333,30400,190
1.22613E+18,216.3333333,2596,22
8.55952E+17,4439,53268,276
7.40665E+17,1989.5,23874,346
9.78506E+17,1040,12480,96
1.02351E+18,5355,64260,255
21038703,2725.666667,32708,221
7647268,93.75,1125,25
52169355,2829,33948,276
9.04568E+17,75,900,9
47994751,1895,22740,12
8.10864E+17,198.3333333,2380,34
29105563,864.1666667,10370,122
8.91336E+17,1296.25,15555,305
5.48007E+17,1274,15288,156
7.71781E+17,6581.25,78975,243
23565676,5706.25,68475,275
7097,2067.083333,24805,121
9.19519E+17,9.333333333,112,1
44648831,0,0,0
53726935,531,6372,108
1.19278E+18,682.5,8190,126
7.97057E+17,235.0833333,2821,31
8.00709E+17,7.583333333,91,1
1.11023E+18,777,9324,126
7.36149E+17,291.9166667,3503,31
6.58852E+17,798.75,9585,27
1.16622E+18,929.3333333,11152,328
1.19362E+18,632,7584,96
479002,4601.333333,55216,119
1.17402E+18,1979.166667,23750,95
9.21533E+17,28,336,1
9.68133E+17,1565.416667,18785,65
1.2308E+18,0,0,0
7.72358E+17,1168.5,14022,246
9.86964E+17,8707.666667,104492,302
8.48234E+17,1017.5,12210,330
6.96408E+17,976,11712,122
1.07862E+18,1200,14400,96
7.75434E+17,570.3333333,6844,118
6.49268E+17,0,0,0
23393043,891,10692,108
1.07854E+18,1918.583333,23023,299
49978761,1991.666667,23900,239
7.47812E+17,78,936,26
12686241,3437.5,41250,275
9.66821E+17,4809.166667,57710,290
7.13429E+17,725,8700,174
5.51446E+17,1718.75,20625,275
8.54224E+17,4.166666667,50,1
59121,0,0,0
9.13838E+17,962.5,11550,154
1.18047E+18,57.33333333,688,16
1901154,64.16666667,770,7
9.04953E+17,3.916666667,47,1
19222766,4275.416667,51305,331
11652590,9.75,117,1
53693128,9266.666667,111200,278
9.86777E+17,4620,55440,231
1.04024E+18,3.833333333,46,1
5.89764E+17,207.8333333,2494,58
6.71198E+17,1508.75,18105,71
1.04025E+18,3.5,42,1
6.30383E+17,2759.583333,33115,185
12465732,2903.25,34839,237
9.19473E+17,3,36,1
9.73202E+17,5671,68052,212
7.56685E+17,3265.5,39186,311
1.1863E+18,288,3456,96
8.77684E+17,12.83333333,154,1
1.15164E+18,1696,20352,159
6.78321E+17,3700,44400,222
14931156,1020.5,12246,157
28632837,58.5,702,9
46436269,2322,27864,258
6244089,322.9166667,3875,31
47080388,2146.666667,25760,322
9.69046E+17,260,3120,26
1.20941E+18,0,0,0
1.18767E+18,108.3333333,1300,26
9.33237E+17,1772.166667,21266,217
6.49108E+17,0,0,0
8.98986E+17,1100.166667,13202,322
5.41449E+17,684.75,8217,83
8.68484E+17,4,48,1
39559324,4000,48000,192
1.15379E+18,2718.75,32625,261
8.99304E+17,0,0,0
11542467,1654.583333,19855,95
8.52359E+17,362.9166667,4355,67
6.6604E+17,3391.666667,40700,275
38624089,1340,16080,60
1.10282E+18,1417.75,17013,107
8.47859E+17,625,7500,100
8.33589E+17,618.75,7425,33
219066,2365,28380,258
5631916,2903.25,34839,237
43871113,2387.5,28650,191
1.02103E+18,3019.916667,36239,217
6.95136E+17,3437.5,41250,275
7.58798E+17,165,1980,36
1.05378E+18,6029.833333,72358,242
23712143,780,9360,208
12965215,0,0,0
13031854,2103.75,25245,187
8.47833E+17,140.8333333,1690,26
48220401,1316.583333,15799,259
1.20945E+18,0,0,0
5.75324E+17,1381.333333,16576,112
7.1583E+17,2062.5,24750,275
1.16026E+18,502.9166667,6035,71
8.7747E+17,0,0,0
1.16336E+18,2854.583333,34255,221
